id,parent_id,name,display_name,path,depth,is_leaf,children_count,description,boundaries
247,239,Workshops and Classes,Hobbies & Interests: Workshops and Classes,Hobbies & Interests > Workshops and Classes,2,True,0,Organized educational experiences and instructional programs where participants develop new skills or deepen existing knowledge in specific hobby or interest areas.,"This category encompasses formal or structured learning opportunities, distinguishing it from sibling categories that focus on the activities, objects, or phenomena themselves rather than on taking classes or attending workshops to learn about them."
248,239,Arts and Crafts,Hobbies & Interests: Arts and Crafts,Hobbies & Interests > Arts and Crafts,2,False,9,"Arts and Crafts encompasses hands-on creative activities where individuals design, construct, or decorate physical objects using various materials and techniques to produce functional or aesthetic works.","This category differs from its siblings by focusing on the creative production process itself rather than collecting finished items (Collecting, Antiquing), performing or entertaining (Magic and Illusion), studying non-material subjects (Paranormal Phenomena, Genealogy), or pursuing activities centered on specific objects or animals (Musical Instruments, Model Toys, Radio Control, Beekeeping, Birdwatching)."
249,248,Beadwork,Hobbies & Interests: Beadwork,Hobbies & Interests > Arts and Crafts > Beadwork,3,True,0,"Beadwork is the craft of creating decorative items and designs by stringing, weaving, or attaching small beads together using various techniques and materials.","Beadwork is distinguished from its siblings by its focus on beads as the primary medium, whereas Jewelry Making encompasses broader jewelry creation methods, Needlework uses thread and fabric, and other siblings employ entirely different materials like paint, wood, or photographs."
250,248,Candle and Soap Making,Hobbies & Interests: Candle and Soap Making,Hobbies & Interests > Arts and Crafts > Candle and Soap Making,3,True,0,"Content about the techniques, materials, and processes involved in creating handmade candles and soaps for personal use, gifting, or small-scale business purposes.","This category focuses specifically on the crafting of candles and soaps through methods like pouring, molding, and mixing, distinguishing it from other arts and crafts that work with beads, textiles, wood, or visual media like drawing and photography."
251,248,Drawing and Sketching,Hobbies & Interests: Drawing and Sketching,Hobbies & Interests > Arts and Crafts > Drawing and Sketching,3,True,0,"Content about creating visual art through hand-drawn marks using pencils, charcoal, ink, or similar implements on paper or similar surfaces.","This category focuses on the process and techniques of drawing and sketching itself, distinguishing it from Painting (which uses liquid media and brushes), Photography (which captures images mechanically), and other crafts like Woodworking or Jewelry Making that work with different materials."
252,248,Jewelry Making,Hobbies & Interests: Jewelry Making,Hobbies & Interests > Arts and Crafts > Jewelry Making,3,True,0,"Jewelry Making is the craft of designing and constructing ornamental items worn on the body, including rings, necklaces, bracelets, and earrings using techniques such as metalworking, stone setting, and wire wrapping.","This category is distinguished from its siblings by focusing specifically on wearable adornments created through techniques like soldering and metalworking, whereas Beadwork emphasizes strung or woven beads, Needlework involves fabric and thread, and other siblings focus on entirely different mediums like paint, wood, or photography."
253,248,Needlework,Hobbies & Interests: Needlework,Hobbies & Interests > Arts and Crafts > Needlework,3,True,0,"Needlework encompasses decorative and functional textile arts created by hand using needles, thread, and fabric, including embroidery, cross-stitch, knitting, crochet, sewing, and tapestry.","This category is distinguished from its siblings by focusing specifically on techniques that join, loop, or pierce thread through fabric or yarn, rather than creating art through beads, photography, painting, drawing, woodworking, candle/soap making, or scrapbooking."
254,248,Painting,Hobbies & Interests: Painting,Hobbies & Interests > Arts and Crafts > Painting,3,True,0,"Painting is the practice of applying liquid pigments, dyes, or paints to surfaces using brushes, tools, or other applicators to create visual artwork in various styles and mediums.","Painting differs from Drawing and Sketching by using wet or fluid media applied with brushes or similar tools, whereas Drawing uses dry media like pencils or charcoal; it differs from Photography by being a manual artistic creation rather than image capture, and from other crafts like Jewelry Making, Needlework, and Woodworking by focusing specifically on paint application as its primary technique."
255,248,Photography,Hobbies & Interests: Photography,Hobbies & Interests > Arts and Crafts > Photography,3,True,0,"Photography is the practice of capturing, editing, and displaying images using cameras and digital tools to document scenes, subjects, or artistic visions.","Photography is distinguished from its sibling categories by its dependence on light-capture technology and optical devices rather than hand-applied materials like beads, paint, or fabric, or manual drawing techniques."
256,248,Scrapbooking,Hobbies & Interests: Scrapbooking,Hobbies & Interests > Arts and Crafts > Scrapbooking,3,True,0,"Scrapbooking involves arranging and preserving photographs, memorabilia, and written reflections in decorated albums or pages to create personalized visual narratives and keepsakes.","This category differs from its siblings by focusing on the curation and artistic presentation of pre-existing photographs and mementos rather than creating new art objects, textiles, or craft items from raw materials."
257,248,Woodworking,Hobbies & Interests: Woodworking,Hobbies & Interests > Arts and Crafts > Woodworking,3,True,0,"Hobbies involving the design, creation, and finishing of wooden objects through hand tools, machinery, and joinery techniques.","This category focuses specifically on working with wood as the primary material, distinguishing it from fiber-based crafts like needlework and beadwork, and from visual arts like drawing and painting that don't necessarily produce functional or three-dimensional wooden objects."
258,239,Beekeeping,Hobbies & Interests: Beekeeping,Hobbies & Interests > Beekeeping,2,True,0,"Beekeeping encompasses the practice of maintaining and managing honeybee colonies for honey production, pollination, education, or personal interest.","This category is distinguished from its siblings by focusing specifically on the active husbandry and care of live bee colonies, whereas related categories like Birdwatching involve observation without management, Collecting involves acquiring objects, and Workshops and Classes are about learning venues rather than the hobby itself."
259,239,Birdwatching,Hobbies & Interests: Birdwatching,Hobbies & Interests > Birdwatching,2,True,0,"Activities and knowledge focused on observing, identifying, and studying wild birds in their natural habitats, including field trips, species tracking, and ornithological education.","Birdwatching is distinguished from its siblings by centering on the outdoor observation and study of live birds in nature, whereas related hobbies like Beekeeping involve active animal husbandry, Collecting focuses on acquiring objects, and others like Arts and Crafts or Games and Puzzles involve different primary activities entirely."
260,239,Cigars,Hobbies & Interests: Cigars,Hobbies & Interests > Cigars,2,True,0,"This category encompasses the cultivation of knowledge, appreciation, and engagement with cigars, including their history, production methods, varieties, taste profiles, and the social or cultural practices surrounding their enjoyment.","Cigars is distinguished from its siblings by focusing specifically on tobacco products and cigar culture, whereas related categories like Collecting address broader acquisition practices, Workshops and Classes cover instructional activities across many domains, and Arts and Crafts involve creative making rather than consumption or connoisseurship."
261,239,Collecting,Hobbies & Interests: Collecting,Hobbies & Interests > Collecting,2,False,2,"Collecting encompasses the systematic acquisition, organization, and appreciation of objects of value, rarity, or personal interest as a primary hobby.","This category differs from its siblings by focusing on the general practice of assemblage across any subject matter, whereas siblings either address specific collectible types (Comic Books, Stamps and Coins, Model Toys, Musical Instruments, Cigars), specialized activities (Antiquing, Birdwatching, Beekeeping), or entirely different leisure pursuits (Magic, Games, Arts and Crafts, Genealogy, Workshops)."
262,261,Comic Books,Hobbies & Interests: Comic Books,Hobbies & Interests > Collecting > Comic Books,3,True,0,"Comic books are periodical or graphic narrative publications featuring sequential art and stories, typically in serialized format with recurring characters and universes.","Comic books differ from stamps and coins by focusing on illustrated narrative entertainment media rather than philatelic or numismatic collectibles valued primarily for historical, postal, or monetary significance."
263,261,Stamps and Coins,Hobbies & Interests: Stamps and Coins,Hobbies & Interests > Collecting > Stamps and Coins,3,True,0,"Content about the collection, valuation, history, and appreciation of postage stamps and numismatic coins as hobby items.","This category focuses on philatelic and numismatic collectibles, while Comic Books encompasses the collecting of comic book publications and related sequential art media."
264,239,Content Production,Hobbies & Interests: Content Production,Hobbies & Interests > Content Production,2,False,4,"Content Production encompasses the creation and development of media, written, or artistic works intended for distribution or public consumption.","This category is distinguished from its siblings by focusing on the active creation of finished content for audiences, whereas siblings like Arts and Crafts emphasize creative processes for personal enjoyment, Collecting involves gathering existing items, and Workshops and Classes are about learning rather than producing finished work."
265,264,Audio Production,Hobbies & Interests: Audio Production,Hobbies & Interests > Content Production > Audio Production,3,True,0,"Audio Production encompasses the creation, editing, mixing, and mastering of sound content including podcasts, music, audiobooks, and sound design for various media formats.","This category differs from its siblings by focusing specifically on audio as the primary medium, whereas Freelance Writing deals with text-based content, Screenwriting focuses on narrative scripts for visual media, and Video Production emphasizes visual storytelling with audio as a supporting element."
266,264,Freelance Writing,Hobbies & Interests: Freelance Writing,Hobbies & Interests > Content Production > Freelance Writing,3,True,0,Hobbies & Interests: Freelance Writing,"Writing for clients on a project basis across diverse formats such as articles, blog posts, web copy, marketing materials, and technical documentation."
267,264,Screenwriting,Hobbies & Interests: Screenwriting,Hobbies & Interests > Content Production > Screenwriting,3,True,0,"Screenwriting encompasses the craft of writing scripts for film, television, web series, and other visual media, including story development, dialogue, formatting, and adaptation techniques.","Screenwriting differs from its siblings by focusing specifically on script composition for visual media rather than audio-only content (Audio Production), text-based written works (Freelance Writing), or the technical production and editing of filmed material (Video Production)."
268,264,Video Production,Hobbies & Interests: Video Production,Hobbies & Interests > Content Production > Video Production,3,True,0,"Video Production encompasses the creation, editing, and distribution of visual content captured through cameras or digital recording technology.","This category differs from its siblings by focusing specifically on the technical and creative processes of filming and post-production video work, rather than audio-only creation (Audio Production), written content (Freelance Writing), or script development for performance (Screenwriting)."
269,239,Games and Puzzles,Hobbies & Interests: Games and Puzzles,Hobbies & Interests > Games and Puzzles,2,False,3,"Games and Puzzles encompasses hobbies centered on recreational activities that challenge the mind through rules, strategy, competition, or problem-solving, whether played alone or with others.","This category is distinguished from its siblings by focusing on the interactive gameplay and mental engagement of structured games and puzzles themselves, rather than on collecting objects (Collecting), creating content (Content Production), crafting items (Arts and Crafts), or engaging with specific themed narratives (Sci-fi and Fantasy)."
270,269,Board Games and Puzzles,Hobbies & Interests: Board Games and Puzzles,Hobbies & Interests > Games and Puzzles > Board Games and Puzzles,3,True,0,"Content about tabletop games played with physical boards, pieces, and/or tiles where players take turns moving or placing components to achieve victory conditions, as well as jigsaw puzzles and logic puzzles designed for recreational solving.",This category encompasses games requiring a physical game board and components (distinguishing it from Card Games which focus on deck-based play) and excludes narrative-driven role-playing systems (distinguishing it from Roleplaying Games which emphasize character creation and storytelling).
271,269,Card Games,Hobbies & Interests: Card Games,Hobbies & Interests > Games and Puzzles > Card Games,3,True,0,"This category encompasses activities centered on playing games with standard decks, trading card games, collectible card games, and other card-based gameplay for recreation and entertainment.","Card Games is distinguished from Board Games and Puzzles by focusing exclusively on card-based mechanics rather than board layouts or puzzle-solving, and from Roleplaying Games by emphasizing structured card play rules over narrative character development and storytelling."
272,269,Roleplaying Games,Hobbies & Interests: Roleplaying Games,Hobbies & Interests > Games and Puzzles > Roleplaying Games,3,True,0,Hobbies & Interests: Roleplaying Games,"Roleplaying games are interactive games where players assume the roles of characters and collectively navigate narratives, typically guided by a game master or rules system, using imagination and dice or other mechanics to determine outcomes."
273,239,Genealogy and Ancestry,Hobbies & Interests: Genealogy and Ancestry,Hobbies & Interests > Genealogy and Ancestry,2,True,0,"Genealogy and ancestry includes content about researching family history, building family trees, discovering ancestral origins, and learning about one's biological and cultural heritage.","This category differs from sibling categories by focusing on the personal investigation and documentation of family lineages rather than collecting objects (Antiquing, Collecting), pursuing entertainment or creative activities (Magic, Games, Arts and Crafts), or studying external subjects (Paranormal, Sci-fi, Birdwatching)."
274,,Home & Garden,Home & Garden: Home & Garden,Home & Garden,1,False,11,"Content about maintaining, improving, decorating, and managing residential living spaces and their surrounding outdoor areas.","This category encompasses the physical spaces and systems of homes and gardens, distinguishing it from Real Estate (which focuses on property buying/selling/investing) and Shopping (which addresses purchasing goods generally)."
275,274,Gardening,Home & Garden: Gardening,Home & Garden > Gardening,2,True,0,"Content about growing, cultivating, and maintaining plants, flowers, vegetables, and herbs in gardens, containers, and indoor spaces, including techniques, tools, and horticultural knowledge.","This category focuses on active plant cultivation and care practices, distinguishing it from Landscaping (which addresses outdoor design and layout), Outdoor Decorating (which emphasizes aesthetic embellishment), and Home Improvement (which covers structural and functional home modifications)."
276,274,Remodeling & Construction,Home & Garden: Remodeling & Construction,Home & Garden > Remodeling & Construction,2,True,0,"Content about planning, executing, and managing structural modifications, renovations, and new construction projects within residential spaces, including contractor selection, building permits, material sourcing, and construction methodologies.","This category focuses on structural and infrastructural work that fundamentally alters or expands the physical building itself, distinguishing it from Home Improvement (which covers repairs and minor upgrades), Interior Decorating (which addresses aesthetic finishing), and Landscaping (which pertains to outdoor grounds)."
277,274,Smart Home,Home & Garden: Smart Home,Home & Garden > Smart Home,2,True,0,"Content about internet-connected devices and systems that automate, monitor, or control household functions such as lighting, temperature, entertainment, and appliance management.","This category focuses on networked automation and remote control technologies for the home, whereas Home Security addresses safety systems, Home Appliances covers standalone kitchen and laundry devices, Home Improvement encompasses structural and functional upgrades, and Indoor Environmental Quality deals with air and water quality management."
278,274,Home Appliances,Home & Garden: Home Appliances,Home & Garden > Home Appliances,2,True,0,"This category contains appliances designed for household use that perform essential domestic functions such as cooking, cleaning, food storage, and laundry.","It focuses on mechanical or electrical devices for routine home operations, distinguishing it from Smart Home (which emphasizes connectivity and automation), Home Security (surveillance and protection systems), Indoor Environmental Quality (climate and air control), and Interior Decorating (aesthetic furnishings and décor)."
279,274,Home Entertaining,Home & Garden: Home Entertaining,Home & Garden > Home Entertaining,2,True,0,"Content covering the planning, hosting, and execution of social gatherings, parties, and events within residential spaces, including techniques, etiquette, and practical guidance for entertaining guests.","This category focuses specifically on the social and logistical aspects of hosting gatherings, distinguishing it from Interior Decorating (permanent aesthetic design), Outdoor Decorating (seasonal/event decoration of exterior spaces), Home Appliances (kitchen equipment), and Home Improvement (structural or functional upgrades)."
280,274,Home Improvement,Home & Garden: Home Improvement,Home & Garden > Home Improvement,2,True,0,"Home improvement content covers tools, techniques, and projects for maintaining, repairing, and enhancing residential spaces through do-it-yourself work and practical home maintenance.","This category focuses on general repair and maintenance skills rather than major structural renovations (Remodeling & Construction), outdoor plant cultivation (Gardening), technological systems (Smart Home), appliance selection and use (Home Appliances), aesthetic design choices (Interior Decorating), or specialized topics like security and landscaping."
281,274,Home Security,Home & Garden: Home Security,Home & Garden > Home Security,2,True,0,"This category covers systems, devices, and strategies designed to protect residential properties from unauthorized access, theft, and intrusion, including locks, alarms, surveillance, and monitoring solutions.","It focuses specifically on security measures that prevent crime and unauthorized entry, distinguishing it from Smart Home (which emphasizes convenience automation), Home Improvement (general property enhancement), and Indoor Environmental Quality (which addresses health and comfort factors)."
282,274,Indoor Environmental Quality,Home & Garden: Indoor Environmental Quality,Home & Garden > Indoor Environmental Quality,2,True,0,"Content about maintaining and improving the air quality, humidity levels, temperature control, and overall environmental conditions inside residential spaces to support health and comfort.","This category focuses specifically on the physical environmental conditions within homes (air quality, moisture, temperature, ventilation, pollutants) rather than the aesthetic design choices (Interior Decorating), structural changes (Remodeling & Construction), automated systems (Smart Home), equipment maintenance (Home Appliances), or outdoor spaces (Landscaping, Outdoor Decorating)."
283,274,Interior Decorating,Home & Garden: Interior Decorating,Home & Garden > Interior Decorating,2,True,0,"This category covers the selection, arrangement, and styling of furnishings, décor, and aesthetic elements used to enhance the interior appearance and ambiance of living spaces.","It is distinguished from its siblings by focusing exclusively on decorative and styling choices for indoor spaces, rather than structural modifications (Remodeling & Construction), technological systems (Smart Home), outdoor aesthetics (Outdoor Decorating), or functional installations like appliances or security systems."
284,274,Landscaping,Home & Garden: Landscaping,Home & Garden > Landscaping,2,True,0,"Content about designing, installing, and maintaining outdoor grounds, including lawn care, hardscaping, plants arrangement, and landscape design for residential properties.","This category focuses on the outdoor aesthetic and functional layout of property grounds, distinguishing it from Gardening (which emphasizes growing plants and crops) and Outdoor Decorating (which covers seasonal or decorative elements rather than permanent landscape structure)."
285,274,Outdoor Decorating,Home & Garden: Outdoor Decorating,Home & Garden > Outdoor Decorating,2,True,0,"Content about selecting, arranging, and displaying decorative items, furnishings, and aesthetic elements on exterior residential spaces such as patios, porches, decks, and yards.","This category focuses on the visual presentation and embellishment of outdoor spaces, distinguishing it from Landscaping (which covers plants and terrain design), Gardening (which addresses plant cultivation), and Home Improvement (which encompasses structural repairs and upgrades)."
286,,Medical Health,Medical Health: Medical Health,Medical Health,1,False,6,"Content about diseases, medical conditions, treatments, diagnostic procedures, pharmaceuticals, surgical interventions, vaccines, and medical services provided by healthcare professionals.","Medical Health is distinguished from Healthy Living by focusing on treatment and management of illness rather than wellness practices, and from Science by concentrating on applied clinical medicine rather than biological research or theory."
287,286,Diseases and Conditions,Medical Health: Diseases and Conditions,Medical Health > Diseases and Conditions,2,False,23,"This category encompasses medical conditions, illnesses, and disorders that affect human health, including their symptoms, causes, progression, and clinical manifestations.","It differs from its siblings by focusing on the pathological states themselves rather than the diagnostic procedures used to identify them, the medications used to treat them, surgical interventions performed, preventive vaccines administered, or elective aesthetic medical procedures."
288,287,Allergies,Medical Health: Allergies,Medical Health > Diseases and Conditions > Allergies,3,True,0,"Content covering abnormal immune system reactions to specific substances (allergens) that trigger symptoms such as itching, swelling, rashes, respiratory distress, or anaphylaxis, including diagnosis, treatment, and management strategies.","This category addresses immune hypersensitivity responses to environmental or ingested triggers, distinct from infectious diseases caused by pathogens, organ-specific conditions like asthma or eczema, or systemic metabolic disorders."
289,287,"Ear, Nose and Throat Conditions","Medical Health: Ear, Nose and Throat Conditions","Medical Health > Diseases and Conditions > Ear, Nose and Throat Conditions",3,True,0,"This category contains medical information about diseases, disorders, and conditions affecting the ear, nose, throat, and related structures including the sinuses, larynx, and upper respiratory passages.","This category is distinguished from its siblings by focusing exclusively on pathologies localized to the ENT system, rather than systemic conditions (Endocrine, Blood Disorders), other sensory systems (Eye and Vision), lower respiratory structures (Lung and Respiratory Health), infectious disease in general (Infectious Diseases), or conditions affecting other body systems."
290,287,Endocrine and Metabolic Diseases,Medical Health: Endocrine and Metabolic Diseases,Medical Health > Diseases and Conditions > Endocrine and Metabolic Diseases,3,False,3,"This category encompasses diseases and disorders affecting the endocrine glands (which produce hormones) and the metabolic processes that regulate energy use, growth, and biochemical functions throughout the body.","This category is distinguished from its siblings by focusing specifically on dysfunction of hormone-producing glands and systemic metabolic regulation, rather than affecting individual organ systems (like cardiovascular or respiratory), sensory systems (like vision or hearing), structural systems (like bones or skin), or specific conditions like diabetes which has its own dedicated category."
291,290,Hormonal Disorders,Medical Health: Hormonal Disorders,Medical Health > Diseases and Conditions > Endocrine and Metabolic Diseases > Hormonal Disorders,4,True,0,"Conditions caused by abnormal production, regulation, or function of hormones from endocrine glands that are not primarily thyroid-related or menopausal in nature.","This category excludes thyroid hormone imbalances (Thyroid Disorders) and age-related reproductive hormone changes in women (Menopause), focusing instead on disorders of the pituitary, adrenal, pancreatic, and gonadal hormones."
292,290,Menopause,Medical Health: Menopause,Medical Health > Diseases and Conditions > Endocrine and Metabolic Diseases > Menopause,4,True,0,"Menopause is the natural biological transition marking the permanent end of menstruation and fertility, typically occurring in midlife when estrogen and progesterone levels decline significantly.","This category is distinguished from Hormonal Disorders by focusing specifically on the reproductive hormone changes of midlife transition, and from Thyroid Disorders by addressing ovarian hormone dysfunction rather than thyroid-specific endocrine pathology."
293,290,Thyroid Disorders,Medical Health: Thyroid Disorders,Medical Health > Diseases and Conditions > Endocrine and Metabolic Diseases > Thyroid Disorders,4,True,0,"This category contains content about diseases and dysfunctions of the thyroid gland, including hypothyroidism, hyperthyroidism, thyroiditis, goiter, and thyroid cancer.","This category is distinguished from Hormonal Disorders by focusing specifically on thyroid gland pathology rather than broader endocrine hormone imbalances, and from Menopause by addressing thyroid-specific conditions rather than reproductive hormone changes during life transitions."
294,287,Eye and Vision Conditions,Medical Health: Eye and Vision Conditions,Medical Health > Diseases and Conditions > Eye and Vision Conditions,3,True,0,"Eye diseases, vision problems, and disorders affecting the structure and function of the eyes, including conditions like cataracts, glaucoma, myopia, retinal diseases, and presbyopia.","This category differs from sibling categories by focusing exclusively on pathological conditions and functional disorders of the ocular system, whereas Allergies addresses immune responses affecting multiple body systems, Ear, Nose and Throat Conditions covers adjacent sensory organs, and Brain and Nervous System Disorders addresses neurological issues that may secondarily affect vision."
295,287,Foot Health,Medical Health: Foot Health,Medical Health > Diseases and Conditions > Foot Health,3,True,0,"Content addressing diseases, disorders, injuries, infections, and structural abnormalities that specifically affect the feet, including conditions such as plantar fasciitis, bunions, athlete's foot, diabetic foot complications, and other podiatric pathologies.","Foot Health is distinguished from its siblings by focusing exclusively on conditions of the feet and ankles, whereas sibling categories address diseases affecting other body systems or regions such as the heart, lungs, skin generally, bones systemically, or other specific organs."
296,287,Heart and Cardiovascular Diseases,Medical Health: Heart and Cardiovascular Diseases,Medical Health > Diseases and Conditions > Heart and Cardiovascular Diseases,3,True,0,"This category encompasses diseases, disorders, and conditions affecting the heart, blood vessels, and the circulatory system, including conditions such as hypertension, coronary artery disease, heart failure, arrhythmias, and stroke.","This category is distinguished from its siblings by its exclusive focus on pathologies of the cardiovascular system itself, rather than conditions affecting other organ systems, infectious agents, or systemic metabolic disorders that may secondarily impact the heart."
297,287,Infectious Diseases,Medical Health: Infectious Diseases,Medical Health > Diseases and Conditions > Infectious Diseases,3,True,0,"Content covering diseases and conditions caused by pathogenic microorganisms including bacteria, viruses, fungi, and parasites that can be transmitted between individuals or acquired from environmental sources.","This category is distinguished from its siblings by focusing exclusively on conditions caused by infectious agents rather than non-communicable diseases (like diabetes or heart disease), allergic responses, injuries, or conditions arising from non-infectious biological dysfunctions."
298,287,Injuries,Medical Health: Injuries,Medical Health > Diseases and Conditions > Injuries,3,False,1,"Acute physical trauma to the body resulting from accidents, falls, burns, cuts, sprains, fractures, or other sudden mechanical or thermal damage to tissues and organs.","This category encompasses sudden-onset physical damage requiring immediate or emergency care, distinguishing it from chronic diseases (diabetes, heart disease), systemic conditions (allergies, infectious diseases), and disorders affecting specific body systems that develop over time rather than from acute traumatic events."
299,298,First Aid,Medical Health: First Aid,Medical Health > Diseases and Conditions > Injuries > First Aid,4,True,0,"Content addressing immediate, practical interventions and care techniques applied to acute injuries or sudden illnesses before professional medical treatment is available.","This category stands alone in its focus on emergency response and stabilization measures rather than disease diagnosis, long-term treatment, or preventive health practices."
300,287,Lung and Respiratory Health,Medical Health: Lung and Respiratory Health,Medical Health > Diseases and Conditions > Lung and Respiratory Health,3,True,0,"Lung and Respiratory Health encompasses diseases, conditions, and disorders affecting the lungs, airways, and respiratory system, including asthma, COPD, pneumonia, bronchitis, and pulmonary fibrosis.","This category is distinguished from its siblings by focusing specifically on pathologies of the lower respiratory tract and lungs, rather than allergic reactions (Allergies), upper airway structures (Ear, Nose and Throat), systemic diseases (Endocrine and Metabolic Diseases), or acute viral infections classified separately (Cold and Flu)."
301,287,Mental Health,Medical Health: Mental Health,Medical Health > Diseases and Conditions > Mental Health,3,True,0,"Mental health encompasses psychological, behavioral, and emotional disorders including depression, anxiety, bipolar disorder, schizophrenia, personality disorders, and other conditions affecting mental and emotional functioning.","This category is distinguished from its siblings by focusing on disorders of mood, cognition, behavior, and emotional regulation rather than physical organ systems, infections, injuries, or substance dependency, though it may address neurobiological underpinnings separate from general neurology."
302,287,Reproductive Health,Medical Health: Reproductive Health,Medical Health > Diseases and Conditions > Reproductive Health,3,False,3,"This category encompasses diseases, disorders, and medical conditions affecting the reproductive organs, hormones, and systems involved in human reproduction.","It is distinguished from Sexual Health by focusing on pathological conditions and dysfunctions of reproductive anatomy and physiology rather than on sexual function, behavior, and wellness; it differs from Endocrine and Metabolic Diseases by addressing reproductive-specific hormonal issues rather than broader endocrine system disorders."
303,302,Birth Control,Medical Health: Birth Control,Medical Health > Diseases and Conditions > Reproductive Health > Birth Control,4,True,0,"Content about contraceptive methods, contraceptive devices, hormonal birth control, barrier methods, and guidance on preventing unwanted pregnancy.","This category covers preventive reproductive health measures and contraceptive options, distinct from infertility treatment which addresses inability to conceive and pregnancy which covers gestation and prenatal care."
304,302,Infertility,Medical Health: Infertility,Medical Health > Diseases and Conditions > Reproductive Health > Infertility,4,True,0,"This category encompasses medical conditions, treatments, and information related to the inability to conceive or carry a pregnancy to term, including diagnostics, therapeutic interventions, and support resources for both male and female factor infertility.","It is distinguished from Birth Control by focusing on pathological inability to reproduce rather than intentional prevention of conception, and from Pregnancy by addressing pre-conception barriers and fertility challenges rather than the management of established pregnancies."
305,302,Pregnancy,Medical Health: Pregnancy,Medical Health > Diseases and Conditions > Reproductive Health > Pregnancy,4,True,0,"Content covering the biological, medical, and health aspects of pregnancy from conception through delivery, including prenatal care, fetal development, maternal health changes, and pregnancy-related conditions.","This category addresses the state and management of an established pregnancy, distinguishing it from Birth Control (which prevents pregnancy) and Infertility (which addresses inability to achieve pregnancy)."
306,287,Blood Disorders,Medical Health: Blood Disorders,Medical Health > Diseases and Conditions > Blood Disorders,3,True,0,"Content in this category addresses conditions affecting the composition, formation, or function of blood and blood cells, including disorders of red blood cells, white blood cells, platelets, and clotting factors.","This category is distinguished from its siblings by focusing exclusively on hematologic dysfunctions rather than disorders of other organ systems, immune responses, or metabolic processes like endocrine disease or diabetes."
307,287,Sexual Health,Medical Health: Sexual Health,Medical Health > Diseases and Conditions > Sexual Health,3,False,1,"Sexual Health content covers medical conditions, dysfunctions, and health concerns directly affecting sexual function, performance, and satisfaction in adults.","This category is distinguished from Reproductive Health by focusing on the physiological and medical aspects of sexual activity itself rather than fertility, contraception, pregnancy, or reproductive system anatomy, and from Mental Health by addressing sexual dysfunction as a medical condition rather than psychological disorders or counseling."
308,307,Sexual Conditions,Medical Health: Sexual Conditions,Medical Health > Diseases and Conditions > Sexual Health > Sexual Conditions,4,True,0,"Content covering disorders, dysfunctions, and medical conditions affecting sexual function, arousal, desire, or performance in individuals of any sex or gender.","This category encompasses clinical sexual health issues distinct from general reproductive health, contraception, sexually transmitted infections, or non-medical aspects of sexual wellness."
309,287,Skin and Dermatology,Medical Health: Skin and Dermatology,Medical Health > Diseases and Conditions > Skin and Dermatology,3,True,0,"This category covers diseases, conditions, disorders, and health concerns that primarily affect the skin and its related structures, including acne, eczema, psoriasis, dermatitis, melanoma, and fungal infections.","Skin and Dermatology is distinguished from sibling categories by focusing exclusively on conditions of the integumentary system (skin, hair, and nails), whereas other categories address diseases of specific internal organ systems or body regions like the heart, lungs, eyes, or joints."
310,287,Sleep Disorders,Medical Health: Sleep Disorders,Medical Health > Diseases and Conditions > Sleep Disorders,3,True,0,"Sleep disorders are medical conditions characterized by persistent disturbances in sleep patterns, quality, or timing that significantly impair daytime functioning and overall health.","This category focuses exclusively on primary sleep dysfunctions and disorders of sleep-wake regulation, distinguishing it from sleep disturbances that are secondary symptoms of other conditions like Mental Health disorders, Brain and Nervous System Disorders, or Lung and Respiratory Health issues."
311,287,Substance Abuse,Medical Health: Substance Abuse,Medical Health > Diseases and Conditions > Substance Abuse,3,True,0,"Content covering the physiological and psychological effects of consuming addictive substances including alcohol, tobacco, prescription medications, and illicit drugs, as well as treatment and recovery approaches for substance dependence.","This category is distinguished from Mental Health by focusing specifically on the medical consequences and clinical management of substance use disorders rather than broader psychiatric or psychological conditions, and differs from other disease categories by addressing conditions where the primary etiology is voluntary substance consumption rather than viral, bacterial, genetic, or environmental factors."
312,287,Bone and Joint Conditions,Medical Health: Bone and Joint Conditions,Medical Health > Diseases and Conditions > Bone and Joint Conditions,3,True,0,"Bone and Joint Conditions encompasses diseases, disorders, and degenerative processes affecting the skeletal system, joints, cartilage, ligaments, and connective tissues that support movement and structural integrity.","This category is distinguished from its siblings by focusing exclusively on the musculoskeletal framework itself, excluding foot-specific conditions (Foot Health), traumatic damage (Injuries), metabolic factors (Endocrine and Metabolic Diseases), infections (Infectious Diseases), and systemic diseases affecting bones secondarily (such as Cancer or Diabetes)."
313,287,Brain and Nervous System Disorders,Medical Health: Brain and Nervous System Disorders,Medical Health > Diseases and Conditions > Brain and Nervous System Disorders,3,True,0,"This category covers medical conditions affecting the brain, spinal cord, and peripheral nervous system, including neurological diseases, degenerative disorders, and structural abnormalities of neural tissue.","This category is distinguished from sibling categories by its focus on organic dysfunction of the nervous system itself, rather than sensory organs (Eye, Ear/Nose/Throat), hormonal regulation (Endocrine), mood/behavior (Mental Health), sleep architecture (Sleep Disorders), or systemic effects on neural function (Infectious Diseases, Substance Abuse)."
